image,hand_id,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
sample_01_0006.jpg,0,0.5694674253463745,0.5072295069694519,-1.489129317633342e-07,0.5460322499275208,0.470007061958313,0.005207945592701435,0.4989093244075775,0.4530591368675232,0.0063012647442519665,0.4581851065158844,0.4460388422012329,0.005974676460027695,0.43508487939834595,0.4413420557975769,0.006244912277907133,0.4572626054286957,0.4595089852809906,-0.0019210310420021415,0.41570407152175903,0.4565621018409729,-0.007285787258297205,0.4365536570549011,0.45933014154434204,-0.011889672838151455,0.45964640378952026,0.46209168434143066,-0.01347656361758709,0.4522629380226135,0.48222458362579346,-0.00526473531499505,0.4175769090652466,0.47737428545951843,-0.0024867632891982794,0.436289519071579,0.47712188959121704,0.0006144809303805232,0.45827898383140564,0.47838690876960754,0.0002967266773339361,0.45588168501853943,0.502641499042511,-0.007860143668949604,0.4315111041069031,0.49595338106155396,-0.003689242759719491,0.4454818367958069,0.4944998621940613,0.002154015935957432,0.4644247591495514,0.4959987699985504,0.003302939236164093,0.4642650783061981,0.5190619230270386,-0.010112718679010868,0.44797155261039734,0.5110824704170227,-0.004748758394271135,0.4610743820667267,0.5093178749084473,0.003606311744078994,0.47671836614608765,0.5104153156280518,0.008867206983268261,ROCK
sample_01_0006.jpg,1,0.16911782324314117,0.47568243741989136,2.0766462682786369e-07,0.21979370713233948,0.44859784841537476,-0.0027758735232055187,0.2727991044521332,0.44727250933647156,-0.01042761281132698,0.3084275722503662,0.461632639169693,-0.01863793469965458,0.32405492663383484,0.4770953059196472,-0.0267072394490242,0.3163912296295166,0.45137977600097656,-0.025797121226787567,0.3822595775127411,0.4446010887622833,-0.0439838245511055,0.4233434498310089,0.4386131763458252,-0.05492234230041504,0.4528030753135681,0.43548429012298584,-0.06038542464375496,0.31457915902137756,0.47531405091285706,-0.02999783307313919,0.370810866355896,0.4905039966106415,-0.03707471489906311,0.40222662687301636,0.5016518235206604,-0.038615137338638306,0.4237098693847656,0.5111671090126038,-0.039675720036029816,0.29933375120162964,0.49623799324035645,-0.033201612532138824,0.3072755038738251,0.5005542635917664,-0.03588150069117546,0.28598999977111816,0.49583151936531067,-0.030597995966672897,0.2651539742946625,0.49105340242385864,-0.02578853629529476,0.27827996015548706,0.5134861469268799,-0.03745848685503006,0.2790508568286896,0.5118284821510315,-0.03695342317223549,0.2616950273513794,0.50826495885849,-0.028110597282648087,0.24441467225551605,0.5052704811096191,-0.019274380058050156,ROCK
sample_01_0007.jpg,0,0.9407342672348022,0.4608364701271057,-2.1068660771561554e-07,0.9407547116279602,0.42816486954689026,0.011844568885862827,0.9163656830787659,0.4045180678367615,0.009314583614468575,0.8863883018493652,0.3975165784358978,0.0013905857922509313,0.8572126626968384,0.4001605212688446,-0.007883064448833466,0.9088924527168274,0.38912010192871094,0.00658347038552165,0.8568718433380127,0.37650826573371887,-0.005569166969507933,0.8515950441360474,0.3879065215587616,-0.01588435284793377,0.8638585209846497,0.39619675278663635,-0.022105082869529724,0.8905699253082275,0.3987726867198944,-0.006076061632484198,0.8370733261108398,0.3896960914134979,-0.013385237194597721,0.8397974371910095,0.40077194571495056,-0.014664660207927227,0.8574874997138977,0.4066604673862457,-0.016099238768219948,0.8722606301307678,0.4116932153701782,-0.018769685178995132,0.8248304724693298,0.4056814908981323,-0.02366235852241516,0.8318064212799072,0.41524451971054077,-0.01987750455737114,0.85008704662323,0.4194130003452301,-0.01821274682879448,0.8561732172966003,0.42636004090309143,-0.031005075201392174,0.8232703804969788,0.4234371781349182,-0.03249841928482056,0.8312310576438904,0.43102508783340454,-0.026285862550139427,0.8471070528030396,0.4350477457046509,-0.021581703796982765,ROCK
sample_01_0008.jpg,0,0.9203100800514221,0.4493701159954071,-2.18638831483986e-07,0.9316055774688721,0.4211978316307068,0.007793657016009092,0.9233042597770691,0.39604440331459045,0.007704135961830616,0.9115588665008545,0.3783319890499115,0.004525011405348778,0.9043635129928589,0.36422038078308105,-0.00011158487177453935,0.8792985677719116,0.3852194547653198,-0.0025495225563645363,0.838919997215271,0.3649543523788452,-0.014403047040104866,0.8143028616905212,0.36094537377357483,-0.023474516347050667,0.7968907952308655,0.3620763421058655,-0.02772318571805954,0.8596611618995667,0.39575308561325073,-0.011925246566534042,0.8162851333618164,0.3757892847061157,-0.020408006384968758,0.7893535494804382,0.371561735868454,-0.024741018190979958,0.7705907821655273,0.37332683801651,-0.027780184522271156,0.8433945775032043,0.4091857969760895,-0.020982639864087105,0.8028004765510559,0.3903994560241699,-0.027531001716852188,0.7779000401496887,0.38451552391052246,-0.027632664889097214,0.7597798705101013,0.3844203054904938,-0.027828531339764595,0.8298004269599915,0.42482370138168335,-0.029192814603447914,0.7953665852546692,0.40980997681617737,-0.03352987393736839,0.7762465476989746,0.40342316031455994,-0.031208496540784836,0.7608804702758789,0.4011642336845398,-0.028729699552059174,ROCK
sample_01_0009.jpg,0,0.8318597078323364,0.5863938331604004,2.391959412761935e-07,0.8192099928855896,0.5561060309410095,-0.0189423356205225,0.7928494215011597,0.5334406495094299,-0.029949592426419258,0.7658937573432922,0.5134286880493164,-0.037668608129024506,0.7512474656105042,0.49640050530433655,-0.046112075448036194,0.7218368053436279,0.5520737171173096,-0.029847286641597748,0.6638060212135315,0.5436179637908936,-0.04061638563871384,0.6263582110404968,0.5409427285194397,-0.04952486976981163,0.5944236516952515,0.5408682227134705,-0.05684827268123627,0.7118273973464966,0.570928156375885,-0.027886904776096344,0.6458258628845215,0.5662388205528259,-0.03944038972258568,0.6045681834220886,0.5640301704406738,-0.051939547061920166,0.5723296999931335,0.5641015768051147,-0.062319085001945496,0.7156301736831665,0.5870880484580994,-0.025647897273302078,0.6591882109642029,0.5879961252212524,-0.03820272907614708,0.6218013167381287,0.588934063911438,-0.05030572786927223,0.5938876867294312,0.5908905267715454,-0.05874914675951004,0.7286152839660645,0.5999356508255005,-0.02405267395079136,0.6846356391906738,0.6047807931900024,-0.03769396245479584,0.65288245677948,0.6088008284568787,-0.045771222561597824,0.6260851621627808,0.6118109226226807,-0.05018629878759384,ROCK
sample_01_0009.jpg,1,0.10889893770217896,0.5089373588562012,1.2409552141434688e-07,0.15220952033996582,0.48196491599082947,-0.00422957818955183,0.2058025598526001,0.4799906015396118,-0.0116482088342309,0.24329936504364014,0.4944666624069214,-0.018085984513163567,0.26028308272361755,0.5068532824516296,-0.024026203900575638,0.24158740043640137,0.48528143763542175,-0.032294467091560364,0.30590811371803284,0.4807548224925995,-0.04935421422123909,0.34225577116012573,0.4741714894771576,-0.059092968702316284,0.3674284815788269,0.4694553017616272,-0.06286469846963882,0.2375260889530182,0.5068888068199158,-0.033926330506801605,0.308026522397995,0.5205982327461243,-0.04182831570506096,0.3526221215724945,0.5295979380607605,-0.04384653642773628,0.3855349123477936,0.538849949836731,-0.045273106545209885,0.22455018758773804,0.5257227420806885,-0.03350675106048584,0.2657080292701721,0.5262333750724792,-0.037600547075271606,0.25354841351509094,0.5188490152359009,-0.030687758699059486,0.23509091138839722,0.5133044123649597,-0.023984776809811592,0.20873761177062988,0.5403695702552795,-0.03368416801095009,0.23893196880817413,0.5339792966842651,-0.03132980689406395,0.22791656851768494,0.5280956029891968,-0.01921466551721096,0.21103966236114502,0.5258122086524963,-0.008660553023219109,ROCK
sample_01_0010.jpg,0,0.31606990098953247,0.5756467580795288,1.1519287745898055e-08,0.34540146589279175,0.5437902212142944,-0.017204858362674713,0.399032324552536,0.5323883295059204,-0.01971699856221676,0.44121548533439636,0.5415940284729004,-0.017536712810397148,0.45057225227355957,0.5549890995025635,-0.01441342756152153,0.4374404549598694,0.5615919828414917,-0.0235822144895792,0.5005328059196472,0.5664772391319275,-0.03025822341442108,0.532396674156189,0.5733457207679749,-0.03475270792841911,0.5567302703857422,0.5805041790008545,-0.03766924887895584,0.43552833795547485,0.581061601638794,-0.013148052617907524,0.4863891899585724,0.5726897120475769,-0.012259120121598244,0.5075385570526123,0.5670276880264282,-0.008104092441499233,0.5215392708778381,0.5662865042686462,-0.00553458696231246,0.42687124013900757,0.5928589105606079,-0.0036960162688046694,0.4507562518119812,0.5733505487442017,-0.0037907466758042574,0.44070491194725037,0.5661718845367432,-0.00016992089513223618,0.4222623407840729,0.5651560425758362,0.0035635943058878183,0.4168642461299896,0.5988678932189941,0.0037919199094176292,0.4354274868965149,0.5816051363945007,0.001631462830118835,0.4268665909767151,0.5744867920875549,0.002654314273968339,0.412341445684433,0.5726305842399597,0.00544354971498251,ROCK
sample_01_0010.jpg,1,0.8138060569763184,0.593263566493988,2.441813364839618e-07,0.7998292446136475,0.5629995465278625,-0.01731841079890728,0.7688889503479004,0.5416914820671082,-0.026105383411049843,0.7407806515693665,0.5244265198707581,-0.032592594623565674,0.7247592806816101,0.5086538791656494,-0.04004776477813721,0.7020756006240845,0.5643845200538635,-0.024545932188630104,0.6446548700332642,0.5614926218986511,-0.034374456852674484,0.6077423095703125,0.5605872273445129,-0.04291753098368645,0.5769983530044556,0.5611118078231812,-0.050535183399915695,0.6964420080184937,0.5833144187927246,-0.024015724658966064,0.6351044178009033,0.5828948616981506,-0.03531542792916298,0.5950551629066467,0.5837212800979614,-0.047668904066085815,0.5640242695808411,0.5852974653244019,-0.057832978665828705,0.7034277319908142,0.5996796488761902,-0.023758649826049805,0.6490492224693298,0.602249264717102,-0.036952897906303406,0.6119255423545837,0.605245053768158,-0.0499635674059391,0.5838176012039185,0.6084824204444885,-0.05915641412138939,0.7187361717224121,0.6126993894577026,-0.02411421202123165,0.6794659495353699,0.6208221912384033,-0.0389283113181591,0.650524377822876,0.6271144151687622,-0.04848282039165497,0.6259775757789612,0.6321415901184082,-0.05411844328045845,ROCK
sample_01_0011.jpg,0,0.7988808751106262,0.5902317762374878,2.3631797319012549e-07,0.784716784954071,0.5609273314476013,-0.016026673838496208,0.7510896921157837,0.540973961353302,-0.024652959778904915,0.7192267179489136,0.5247723460197449,-0.031220391392707825,0.6983932256698608,0.5103447437286377,-0.03902745619416237,0.6877738237380981,0.5621605515480042,-0.026392560452222824,0.630111038684845,0.5604499578475952,-0.0374130979180336,0.5928409695625305,0.5594867467880249,-0.04645100608468056,0.5611028671264648,0.5595579147338867,-0.05440255254507065,0.6831027865409851,0.5810754895210266,-0.02711993269622326,0.6218812465667725,0.5822948217391968,-0.039538390934467316,0.5800424218177795,0.5829103589057922,-0.05220061540603638,0.546013593673706,0.5833842158317566,-0.0627409890294075,0.6900381445884705,0.5977718830108643,-0.027934527024626732,0.6353183388710022,0.6014682650566101,-0.04236011207103729,0.5964327454566956,0.6048616766929626,-0.05595831945538521,0.5659534335136414,0.6077796816825867,-0.06567228585481644,0.7045584917068481,0.6112438440322876,-0.029223117977380753,0.6646723747253418,0.6207534670829773,-0.04563554748892784,0.6349106431007385,0.6278536319732666,-0.056349072605371475,0.6093603372573853,0.6330833435058594,-0.06275969743728638,ROCK
sample_01_0011.jpg,1,0.37889379262924194,0.5910327434539795,-2.0298902825288678e-07,0.39763471484184265,0.5584290623664856,-0.020574258640408516,0.4489207863807678,0.5438811182975769,-0.022848758846521378,0.49056681990623474,0.5505276918411255,-0.018559619784355164,0.49563270807266235,0.5643602013587952,-0.013307041488587856,0.49286913871765137,0.5755507349967957,-0.029946791008114815,0.557597279548645,0.5743380188941956,-0.039137765765190125,0.5956739187240601,0.5762622356414795,-0.046313926577568054,0.6252000331878662,0.5793297290802002,-0.05196257308125496,0.49187248945236206,0.5958957076072693,-0.017397670075297356,0.5240132808685303,0.5758873820304871,-0.0200088769197464,0.5079687833786011,0.5658106207847595,-0.012832310982048512,0.4887585937976837,0.566166341304779,-0.007601265329867601,0.4864077866077423,0.6062396764755249,-0.006367763504385948,0.5131035447120667,0.5864997506141663,-0.011730427853763103,0.5006991624832153,0.5778646469116211,-0.006794309243559837,0.4840485453605652,0.5778449773788452,-0.0023260805755853653,0.47849470376968384,0.6116052865982056,0.003020055592060089,0.4994714558124542,0.5947055220603943,-0.0027726006228476763,0.4897594153881073,0.5875625014305115,-0.001158811035566032,0.47489625215530396,0.5863182544708252,0.001840875018388033,ROCK
sample_01_0012.jpg,0,0.8755881190299988,0.6475167274475098,7.421576242450101e-08,0.8283817172050476,0.6189814805984497,-0.002039998769760132,0.7719495296478271,0.6117455959320068,-0.005556472577154636,0.7237520813941956,0.6139414310455322,-0.008660465478897095,0.7005985975265503,0.6267639398574829,-0.00940980575978756,0.7561003565788269,0.6459557414054871,-0.012227851897478104,0.6931827068328857,0.6450930237770081,-0.01980566792190075,0.7143562436103821,0.6330956220626831,-0.023778587579727173,0.7379902005195618,0.6305181980133057,-0.024418001994490623,0.7634975910186768,0.6643017530441284,-0.012577546760439873,0.7034271955490112,0.6587406992912292,-0.0127827487885952,0.718964695930481,0.6461681723594666,-0.010727442800998688,0.7395656704902649,0.6452100872993469,-0.011364934965968132,0.7761600613594055,0.6777867674827576,-0.012230074033141136,0.7231925129890442,0.6702394485473633,-0.008447272703051567,0.7336135506629944,0.6592995524406433,-0.0003149185504298657,0.7521389126777649,0.6579529643058777,0.002615218749269843,0.7879166603088379,0.6863465309143066,-0.0122663090005517,0.7460212707519531,0.6784980297088623,-0.007636386901140213,0.751681387424469,0.6694554090499878,0.00138082227203995,0.7683423161506653,0.6687582731246948,0.006707094144076109,ROCK
sample_01_0012.jpg,1,0.20379631221294403,0.4512750208377838,-2.5362305677845143e-07,0.23857185244560242,0.4188826084136963,-0.008402714505791664,0.2854474186897278,0.40521156787872314,-0.02310839667916298,0.3115074932575226,0.4103371202945709,-0.04024451598525047,0.32258638739585876,0.42525842785835266,-0.05658496916294098,0.35576188564300537,0.4240299463272095,-0.014809447340667248,0.40171927213668823,0.42731773853302,-0.0345565490424633,0.4171605706214905,0.427308589220047,-0.05128426477313042,0.42412716150283813,0.4225943684577942,-0.06327446550130844,0.3584116995334625,0.4467874765396118,-0.023945724591612816,0.3710921108722687,0.459338515996933,-0.04310136288404465,0.34618183970451355,0.4603569507598877,-0.05219735950231552,0.3251732289791107,0.45532479882240295,-0.0573367178440094,0.34735119342803955,0.46792566776275635,-0.034504588693380356,0.35165977478027344,0.478036493062973,-0.047244843095541,0.32718726992607117,0.4757024347782135,-0.044071294367313385,0.3088569939136505,0.4696192145347595,-0.04249000921845436,0.3285234570503235,0.487150639295578,-0.04727650061249733,0.31807971000671387,0.4948149025440216,-0.05347733572125435,0.29739680886268616,0.49039262533187866,-0.048614609986543655,0.2827737033367157,0.4847058653831482,-0.044545114040374756,ROCK
